"Fly","Distance","Acceleration","A_insect","Max_speed","Flight_time","Longest_flight","N_flights","Last_flight_end","F_counts","R_counts","dom_dir","Residual_mov","Behav_rep","Behav_add","DCh_dir_skip","DCh_time_shift","DCh_rec_miss","DCh_rec_add","DCh_unfixed","peaks1N","peaks1T","peaks2N","peaks2T","Percent_flying","Mean_speed","Total_dist","FR_ratio","Origin","Source","Morph","Ecl_date","SexWeightSize","Temp_start","Temp_end","Exp_start"
"0914mill2",961.25673816,0.0011378134657359,0.241622817631875,1.83010307861919,1233.900934267,632.137608065,13,12511.00231822,220,27900,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      0.098236
3.0      0.132757
45.0     0.715559
70.0     0.566144
117.0    0.697303
166.0    0.585413
213.0    0.576555
258.0    0.516709
305.0    0.464157
354.0    0.490851
481.0    0.445066
532.0    0.510131
578.0    0.506572
Name: Residual_mov, dtype: float64>",1.21712579275012,0.002219189221519,36,1,0,0,7,2063,4124,387,760,8.56875648796525,0.779038828373234,27680,126.818181818182,"21 Autumn","W","A",912,"ffa",19.6,NA,1233
"0914mill3",4565.84580604,0.000142597624571697,0.186696632400595,1.37621728410165,6144.959118792,2193.03101,8,12894.599628994,1,129354,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0     0.237980
10.0    0.191533
33.0    0.600558
38.0    0.249482
74.0    0.419584
83.0    0.494432
87.0    0.465686
91.0    0.385360
Name: Residual_mov, dtype: float64>",1.57602361646049,0.00265998018773055,50,1,1,0,1,22,44,79,126,42.6733272138333,0.743022975055621,129353,129354,"21 Autumn","W","A",912,"ffa",19.6,NA,1218
"0914mill4",4382.45139416,0.00026293810035069,0.201069703302902,1.34588913805624,5680.507196864,3047.089387246,13,14384.003080507,35,124446,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
8.0      0.494023
17.0     0.053617
28.0     0.252991
74.0     0.702497
110.0    0.648458
119.0    0.516212
129.0    0.376950
141.0    0.429526
150.0    0.536864
158.0    0.485433
166.0    0.436535
174.0    0.460468
204.0    0.384384
Name: Residual_mov, dtype: float64>",1.45382731746105,0.00291997486017639,112,0,1,0,9,28,56,119,218,39.4479666448889,0.771489453719799,124411,3555.6,"21 Autumn","W","A",912,"ffa",19.6,NA,1228
"0915mill1",510.21039312,0.00313254293274067,0.13291116771803,1.65714303254898,950.132832229001,193.327022976,30,13868.228922136,2,16014,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.015034
10.0     0.348807
14.0     0.236067
23.0     0.406874
38.0     0.538946
53.0     0.721533
57.0     0.418326
84.0     0.370900
94.0     0.386050
98.0     0.526164
106.0    0.393091
117.0    0.458926
132.0    0.455720
140.0    0.391620
152.0    0.444027
163.0    0.500965
177.0    0.500332
190.0    0.356345
200.0    0.089677
201.0    0.183748
203.0    0.204791
216.0    0.464985
233.0    0.366497
247.0    0.331627
277.0    0.386382
284.0    0.153732
298.0    0.487127
305.0    0.550325
322.0    0.558868
344.0    0.636146
Name: Residual_mov, dtype: float64>",0.975979085136171,-0.000660634442203006,4,0,0,0,2,2,3,29,10,6.59814466825695,0.536988488149654,16012,8007,"21 Autumn","W","A",913,"fml",19.4,19.6,1245
"0915mill2",389.76172176,0.00843474750894182,0.0775977647871455,0.688999141107115,1043.490696977,27.654415288,77,14040.078751946,15294,646,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0       0.038505
36.0      0.513104
71.0      0.482057
104.0     0.518776
141.0     0.484377
            ...   
2544.0    0.368233
2574.0    0.067902
2583.0    0.208316
2619.0    0.401815
2644.0    0.391336
Name: Residual_mov, Length: 77, dtype: float64>",0.904588714093638,-0.00151222550548062,0,2,0,0,31,0,0,28,0,7.24646317345138,0.373517198465825,14648,23.6749226006192,"21 Autumn","W","A",913,"fta",19.4,19.6,1240
"0915mill3",867.38594264,0.000972461980160383,0.0633789412224751,0.791777640045492,2534.525818913,591.838369768,62,11283.522499765,77747,36,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0       0.173937
6.0       0.228750
13.0      0.176359
14.0      0.122171
21.0      0.106959
            ...   
4776.0    0.104751
4982.0    0.035561
6128.0    0.062009
7630.0    0.033223
8644.0    0.064353
Name: Residual_mov, Length: 62, dtype: float64>",1.35425927327002,0.00276513449465233,0,2,0,0,16,2,3,283,5,17.6008737424514,0.342228094962553,77711,2159.63888888889,"21 Autumn","W","A",912,"fma",19.4,19.6,1250
"0915mill4",458.78644452,0.00338372125028938,0.19019027860849,1.99323094534075,808.809018841997,249.273578229,29,13166.886939222,14912,239,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      0.212029
19.0     0.568412
59.0     0.579539
73.0     0.582907
90.0     0.211200
125.0    0.152353
158.0    0.460301
169.0    0.514277
188.0    0.520999
234.0    0.227119
278.0    0.592119
286.0    0.318650
430.0    0.499710
466.0    0.254240
493.0    0.240933
527.0    0.139124
535.0    0.554865
559.0    0.546536
580.0    0.275066
610.0    0.206408
634.0    0.423280
644.0    0.611506
667.0    0.460729
670.0    0.183257
694.0    0.143172
702.0    0.551258
729.0    0.107036
749.0    0.220939
787.0    0.337140
Name: Residual_mov, dtype: float64>",1.25051693277738,0.00249678519336698,1,5,1,0,7,3,6,108,168,5.61672929751387,0.567237053287143,14673,62.3933054393305,"21 Autumn","W","A",912,"ffl",19.4,19.6,1259
"0916mill1",78.49662532,0.0104384129791162,0.0652186350546317,0.604186505170386,250.229958953,17.0499866209993,21,13974.952798532,84,4421,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
36.0     0.661759
53.0     0.441373
97.0     0.469357
140.0    0.399689
158.0    0.373182
176.0    0.420193
200.0    0.421715
239.0    0.400368
270.0    0.382572
290.0    0.350472
307.0    0.328415
322.0    0.336621
377.0    0.409258
417.0    0.371319
437.0    0.351834
485.0    0.438180
595.0    0.457573
673.0    0.341321
694.0    0.350061
740.0    0.396886
771.0    0.439280
Name: Residual_mov, dtype: float64>",0.746910708904497,-0.00386072572470674,1,0,0,0,5,0,0,19,0,1.73770804828472,0.313697950670822,4337,52.6309523809524,"21 Autumn","W","A",912,"fma",18.3,18.8,1218
"0916mill2",106.06410292,0.00975657388004545,0.0852058634019442,0.737533763039528,266.657794029002,20.5007743399999,19,13888.421175502,269,3876,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      0.159005
33.0     0.565649
70.0     0.567110
102.0    0.624766
140.0    0.618258
173.0    0.585298
213.0    0.521048
251.0    0.514360
289.0    0.381022
327.0    0.446623
365.0    0.447914
403.0    0.438126
446.0    0.414713
533.0    0.414623
570.0    0.390595
610.0    0.414527
646.0    0.494964
688.0    0.446894
725.0    0.427262
Name: Residual_mov, dtype: float64>",1.18027209527879,0.00141623153775774,0,0,0,0,13,0,0,20,4,1.85179023631251,0.397753620164069,3607,14.4089219330855,"21 Autumn","W","A",912,"fma",18.3,18.8,1214
"0916mill3",1017.5226668,0.000806153367494494,0.134469111426928,1.21883181566341,1761.19821657501,800.216721333,14,11592.942939912,55,29218,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      0.332943
6.0      0.422499
7.0      0.084016
12.0     0.311315
17.0     0.435998
19.0     0.157814
23.0     0.145336
26.0     0.159376
33.0     0.305186
50.0     0.581647
153.0    0.501041
176.0    0.613771
193.0    0.530537
210.0    0.601689
Name: Residual_mov, dtype: float64>",0.974306171424704,-0.000352279266192352,5,0,0,0,2,2,4,13,10,12.2305431706598,0.577744547560792,29163,531.236363636364,"21 Autumn","W","A",912,"fma",18.3,18.8,1222
"0916mill4",211.38600452,0.00858160173656139,0.0797902316595895,0.962601010509066,552.625958838004,34.1787566319999,34,14193.235254674,7278,352,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0      0.207365
26.0     0.568052
64.0     0.519758
96.0     0.473792
134.0    0.474468
170.0    0.451589
215.0    0.516350
251.0    0.515542
276.0    0.508613
310.0    0.463733
343.0    0.514031
368.0    0.503842
398.0    0.550768
417.0    0.501871
435.0    0.507466
454.0    0.477007
471.0    0.597115
505.0    0.538076
543.0    0.506994
566.0    0.536940
597.0    0.490428
614.0    0.567998
636.0    0.460867
655.0    0.462510
677.0    0.446355
684.0    0.461445
708.0    0.520826
727.0    0.537075
780.0    0.555676
863.0    0.582981
887.0    0.514451
906.0    0.484807
913.0    0.480749
932.0    0.564182
Name: Residual_mov, dtype: float64>",1.61507777964213,0.00746351501814648,0,2,0,0,15,1,2,33,0,3.83768026970836,0.382511898218602,6926,20.6761363636364,"21 Autumn","W","A",912,"fma",18.3,18.8,1225
"0917mill1",571.38898764,0.00729463795655589,0.127342387820226,1.01924883777849,1039.755689406,34.7247486249998,52,14383.906604391,17514,172,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0       0.219307
51.0      0.646107
90.0      0.640537
116.0     0.623991
147.0     0.610774
178.0     0.559193
209.0     0.583207
240.0     0.551334
268.0     0.553125
297.0     0.591330
334.0     0.647961
389.0     0.608753
428.0     0.576564
458.0     0.593291
494.0     0.588450
523.0     0.610435
542.0     0.529223
558.0     0.496641
577.0     0.548394
595.0     0.554060
617.0     0.632458
631.0     0.490067
649.0     0.491407
668.0     0.515099
683.0     0.518657
703.0     0.532361
722.0     0.488877
737.0     0.525707
757.0     0.603150
772.0     0.509265
788.0     0.494137
804.0     0.528007
824.0     0.546768
846.0     0.544036
861.0     0.444501
880.0     0.549051
900.0     0.578045
915.0     0.476529
937.0     0.583993
952.0     0.463923
974.0     0.583132
989.0     0.450150
1010.0    0.536386
1033.0    0.502278
1052.0    0.621372
1073.0    0.540423
1090.0    0.634239
1105.0    0.510932
1126.0    0.594571
1141.0    0.527971
1156.0    0.507948
1177.0    0.545997
Name: Residual_mov, dtype: float64>",0.863314046223904,-0.0013786506083551,0,1,0,0,9,0,0,28,2,7.22052562087498,0.549541583144815,17342,101.825581395349,"21 Autumn","W","A",912,"fma",17.6,18.6,1254
"0917mill4",12.26399324,0.00352587088413371,0.0704598458840734,0.569210751752435,33.9945862599998,33.9945862599998,1,7058.567078419,440,2114,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
835.0    0.45669
Name: Residual_mov, dtype: float64>",1.75514771631759,0.00646659653804032,0,0,0,0,14,0,0,24,0,0.236073515694443,0.360763126993271,1674,4.80454545454545,"21 Autumn","W","A",912,"ffs",17.6,18.6,1258
"0918mill1",140.41742116,0.00142297190217524,0.0985778735063873,0.690801885899327,291.877598181,211.901967246,4,13145.847088952,48,4144,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
15.0     0.546519
51.0     0.419322
81.0     0.191534
117.0    0.448160
Name: Residual_mov, dtype: float64>",1.55371962149887,0.00297106370060635,0,0,0,0,0,0,0,2,0,2.02692776514583,0.481083241862653,4096,86.3333333333333,"21 Autumn","W","A",917,"fma",18.3,18.7,1341
"0918mill2",311.12372476,0.00374539029522998,0.0744628602802112,0.967880113256959,851.440126253001,206.409091801,35,12945.660493145,1407,16101,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      -0.242597
29.0      0.366700
33.0      0.271962
245.0     0.605130
425.0     0.610006
805.0     0.504646
888.0     0.559809
921.0     0.383497
1219.0    0.611275
2298.0    0.300200
2336.0    0.453923
2386.0    0.226541
2415.0    0.061639
2684.0    0.160819
2724.0    0.418324
2769.0    0.045057
2799.0    0.265372
2848.0    0.415486
2891.0    0.445858
3008.0    0.396255
3058.0    0.390607
3173.0    0.399651
3175.0    0.075034
3246.0    0.376635
3384.0    0.249267
3415.0    0.352009
3457.0    0.461146
3531.0    0.447514
3552.0    0.315707
3553.0    0.053606
3602.0    0.322597
3649.0    0.341274
3692.0    0.403856
3736.0    0.495503
3798.0    0.434980
Name: Residual_mov, dtype: float64>",1.72910095322893,0.00649677632470952,0,0,0,0,55,0,0,65,6,5.91277865453473,0.365408811690831,14694,11.4434968017058,"21 Autumn","W","A",917,"fts",18.3,18.7,1314
"0918mill3",21.9126104,-0.00440335561445212,0.0555087315174289,0.505402570779063,65.7635383500001,39.878260875,2,66.4158755110002,2144,69,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0   -0.125611
3.0    0.077518
Name: Residual_mov, dtype: float64>",1.08126661833483,-0.000312481590699908,0,0,0,0,7,0,0,34,0,0.456691238541667,0.333203032406482,2075,31.0724637681159,"21 Autumn","W","A",917,"fma",18.3,18.7,1332
"0918mill4",465.43091348,6.82558536567684e-05,0.185706859134542,1.05603906748732,626.544318184,626.544318184,1,627.465654887,180,13551,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0    0.28994
Name: Residual_mov, dtype: float64>",3.19918860013677,0.00835848664333331,1,0,0,0,4,1,2,10,4,4.35100220961111,0.742853937019208,13371,75.2833333333333,"21 Autumn","W","A",917,"fta",18.3,18.7,1347
"0920mill1",821.51083248,-0.000139649273292163,0.26203279245096,1.9058891758277,973.30060142,973.30060142,1,974.499627077,0,23358,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0    0.260245
Name: Residual_mov, dtype: float64>",1.54306480434314,0.00489048571125676,12,0,0,0,0,11,22,25,42,6.75903195430556,0.844046362738761,23358,Inf,"21 Autumn","W","A",917,"ffa",17.6,17.7,1503
"0920mill2",840.41929468,0.0009942704591138,0.204580816496304,1.87005992132327,1393.070128825,216.552924141,33,14042.021581703,26256,52,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0      0.329830
8.0      0.723666
9.0     -0.445795
41.0     0.581352
45.0     0.118109
52.0     0.080959
54.0    -0.022377
55.0     0.139050
61.0     0.145375
67.0     0.012263
68.0     0.035389
70.0     0.041287
72.0     0.050967
76.0     0.038419
97.0     0.040602
110.0    0.040458
112.0    0.115123
133.0    0.105923
141.0    0.116378
159.0    0.066890
160.0    0.048545
201.0    0.091987
202.0    0.003597
215.0    0.172315
246.0    0.146768
262.0    0.124017
331.0    0.462553
334.0   -0.011093
342.0    0.108052
359.0    0.040151
360.0    0.087483
387.0    0.427663
416.0    0.383436
Name: Residual_mov, dtype: float64>",1.18683637110687,0.000707754803745697,0,22,0,0,2,18,36,56,109,9.67409811684028,0.603285704926327,26204,504.923076923077,"21 Autumn","W","A",917,"ffa",17.6,17.7,1515
"0920mill3",570.68212924,0.00119917312012963,0.0882511020677649,0.960589683795622,1320.062226797,289.332884456,27,13535.050941114,0,16922,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0      0.466829
7.0      0.140693
11.0     0.132546
12.0     0.152545
14.0     0.077237
17.0     0.227361
19.0     0.017660
21.0     0.142042
29.0     0.175043
37.0     0.106186
39.0     0.087783
44.0     0.064159
46.0     0.058912
47.0     0.046663
49.0     0.133257
53.0     0.041705
56.0     0.173234
58.0    -0.067216
59.0     0.017304
61.0     0.031645
73.0     0.490210
86.0     0.460746
92.0     0.158196
98.0     0.082098
113.0    0.485775
124.0    0.210073
148.0    0.349907
Name: Residual_mov, dtype: float64>",0.839883717551301,-0.00279356680661381,6,0,0,0,0,1,2,9,10,9.16709879720138,0.432314566431239,16922,Inf,"21 Autumn","W","A",917,"ffa",17.6,17.7,1509
"0920mill4",786.9101138,0.00188676152480087,0.106423580474191,0.989559902281911,1600.769389504,541.345986936,21,13510.352097949,9,23850,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
15.0     0.621706
25.0     0.583647
39.0     0.530537
53.0     0.590196
67.0     0.523764
84.0     0.396374
93.0     0.388564
100.0    0.442058
111.0    0.478866
121.0    0.414703
139.0    0.424172
149.0    0.523995
159.0    0.476428
164.0    0.326071
178.0    0.410355
192.0    0.506372
211.0    0.463811
258.0    0.343494
273.0    0.506942
328.0    0.477502
345.0    0.362883
Name: Residual_mov, dtype: float64>",1.66258865761851,0.00256089490582765,7,1,0,0,2,3,6,41,16,11.1164540937778,0.49158243464652,23841,2650,"21 Autumn","W","A",917,"ffs",17.6,17.7,1457
"0921mill1",595.21011572,0.00371663486656313,0.143247443084805,1.54283370086626,1099.44940390799,165.568711161992,44,14142.668823923,36174,17,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0       0.334333
8.0       0.264534
13.0      0.240907
25.0      0.704863
26.0     -0.252314
35.0      0.434227
38.0      0.188425
72.0      0.365152
77.0      0.232516
285.0     0.116520
293.0     0.314791
356.0     0.185253
380.0     0.205453
389.0     0.273156
391.0     0.400227
397.0     0.318294
434.0     0.284921
481.0     0.192510
485.0     0.207768
511.0     0.251690
527.0     0.455753
537.0     0.329802
539.0     0.355706
543.0     0.316044
552.0     0.308435
576.0     0.237474
585.0     0.528068
633.0     0.479741
687.0     0.381199
720.0     0.465532
907.0     0.414784
921.0     0.438544
1301.0    0.261736
2001.0    0.507224
2540.0    0.150940
2602.0    0.019372
3875.0    0.359051
4499.0    0.225453
5348.0    0.439613
5517.0    0.343940
5618.0    0.358754
5877.0    0.356946
6019.0    0.419858
6664.0    0.085891
Name: Residual_mov, dtype: float64>",2.18282525437625,0.011035863452635,1,8,0,0,8,7,13,170,36,7.63506530491656,0.541371084112038,36157,2127.88235294118,"21 Autumn","W","A",917,"ffs",16.3,16.9,1247
"0921mill2",296.880528,0.0053005834230223,0.0762733000932663,0.821061227498401,789.958789719108,91.0746303570049,43,14314.326848804,13158,534,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      -0.201960
25.0      0.323608
37.0      0.118919
43.0      0.131881
72.0      0.428014
211.0     0.506855
377.0     0.374233
408.0     0.440188
472.0     0.471664
588.0     0.550846
647.0     0.503527
683.0     0.524030
720.0     0.458543
765.0     0.475846
803.0     0.547603
834.0     0.420458
870.0     0.457348
923.0     0.545439
949.0     0.404079
992.0     0.482429
1021.0    0.448541
1053.0    0.472479
1217.0    0.376979
1228.0    0.444590
1265.0    0.494589
1297.0    0.531330
1365.0    0.645398
1398.0    0.492668
1507.0    0.536787
1538.0    0.491039
1580.0    0.458319
1610.0    0.609460
1676.0    0.649094
1706.0    0.439894
1770.0    0.374769
1807.0    0.565845
1833.0    0.497842
1865.0    0.562296
1871.0    0.064191
1900.0    0.473394
1929.0    0.588393
2005.0    0.615467
2040.0    0.656075
Name: Residual_mov, dtype: float64>",1.2839301095736,0.00288038112344399,0,0,0,0,21,0,0,25,0,5.48582492860492,0.375817741208455,12624,24.6404494382022,"21 Autumn","W","A",917,"fml",16.3,16.9,1307
"0921mill3",2429.15423452,0.000168078750523429,0.187121051867862,1.3021776522914,3520.51699474592,2240.781936946,23,13516.433596163,69819,2,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.221302
9.0      0.105656
19.0     0.197199
21.0     0.061130
24.0     0.123021
32.0     0.222695
78.0     0.065469
112.0    0.504972
114.0    0.088504
117.0    0.148829
123.0    0.037615
127.0    0.112375
134.0    0.105548
152.0    0.369572
160.0    0.242425
161.0    0.048814
176.0    0.015115
185.0    0.391357
198.0    0.219790
200.0    0.114810
203.0    0.049220
236.0    0.328500
290.0    0.384485
Name: Residual_mov, dtype: float64>",2.01974318544704,0.00390340853193084,1,54,1,0,2,31,62,61,94,24.4480346857356,0.689999292190695,69817,34909.5,"21 Autumn","W","A",917,"fma",16.3,16.9,1243
"0921mill4",7046.17658872,0.000976466925579395,0.13544875919372,1.53135908393484,12489.806179626,494.738940714,157,14399.935169347,29,206610,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      -0.027328
11.0      0.199105
16.0      0.353592
17.0      0.046071
20.0      0.298102
            ...   
1683.0    0.365830
1695.0    0.505689
1700.0    0.195881
1710.0    0.082246
1724.0    0.163941
Name: Residual_mov, Length: 157, dtype: float64>",1.58999829305341,0.00372267549191205,47,2,1,0,13,27,54,148,126,86.7347651362915,0.564154198022231,206581,7124.48275862069,"21 Autumn","W","A",917,"ffs",16.3,16.9,1238
"0922mill1",18813.5664598,3.30764071890087e-05,0.51685409106064,1.86341875080315,14399.785855018,14399.785855018,1,14399.97586749,0,532315,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0    0.248371
Name: Residual_mov, dtype: float64>",2.2058421060763,0.00512437729443148,87,2,8,0,0,74,147,196,371,99.9985128820694,1.30651710026951,532315,Inf,"21 Autumn","W","A",917,"fma",18.4,18.4,1341
"0922mill2",2621.34903348,0.000334344999299534,0.0533398363577285,0.647392649122553,8695.503462381,1806.630576138,75,14331.437408071,158,75886,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.041970
4.0      0.395139
5.0     -0.046412
6.0      0.051291
7.0      0.567638
           ...   
386.0    0.094781
387.0    0.143965
390.0    0.173027
540.0    0.442159
541.0    0.193459
Name: Residual_mov, Length: 75, dtype: float64>",1.50239068703563,0.00400316972047765,1,2,0,0,12,3,6,34,12,60.3854407109792,0.301460294371756,75728,480.291139240506,"21 Autumn","W","A",917,"fma",18.4,18.4,1344
"0922mill3",313.56238624,0.0037239709114686,0.0874519424325042,0.765899198751778,737.043401803,70.279073325,29,14322.061451967,43,20038,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0       0.151762
9.0       0.181910
16.0      0.182316
20.0      0.149499
31.0      0.178729
39.0      0.117120
42.0      0.125130
45.0      0.279142
49.0      0.335455
60.0      0.210650
65.0      0.470853
69.0      0.261633
82.0      0.183542
101.0     0.683669
119.0     0.250646
160.0     0.607298
188.0     0.462562
300.0     0.515290
415.0     0.328654
472.0     0.482208
1009.0    0.171455
1033.0    0.210133
1219.0    0.210141
1236.0    0.064184
1261.0    0.467501
1486.0    0.338892
1589.0    0.221756
1861.0    0.070710
1903.0    0.198678
Name: Residual_mov, dtype: float64>",1.33980778792204,0.00224164572216293,3,1,0,0,26,0,0,111,8,5.11835695696528,0.425432729569175,19995,466,"21 Autumn","W","A",917,"ffl",18.4,18.4,1337
"0922mill4",464.26459712,0.00351971441434227,0.06034101146661,0.789595192490998,1459.70117046899,108.234442382,55,14186.904516867,18351,39,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
3.0       0.401341
21.0      0.146816
24.0      0.056766
25.0      0.038187
26.0      0.042374
27.0      0.088289
38.0      0.098405
44.0      0.218136
62.0      0.539623
76.0      0.542297
87.0      0.326188
104.0     0.428123
123.0     0.437456
144.0     0.501786
160.0     0.453545
175.0     0.594012
208.0     0.476130
227.0     0.469337
229.0     0.058439
252.0     0.077870
256.0     0.025376
258.0     0.083066
274.0     0.102497
290.0     0.112127
340.0     0.440490
356.0     0.415824
370.0     0.377910
383.0     0.411498
409.0     0.370270
413.0     0.113544
460.0     0.327749
522.0     0.394191
532.0     0.341100
547.0     0.449738
561.0     0.358849
577.0     0.136945
589.0     0.369128
601.0     0.093787
616.0     0.084005
635.0     0.092575
637.0     0.021916
668.0     0.328942
682.0     0.284220
731.0     0.349572
754.0     0.339135
793.0     0.338543
811.0     0.024531
980.0     0.327030
992.0     0.289195
1004.0    0.334026
1020.0    0.460931
1041.0    0.063337
1042.0    0.049193
1072.0    0.045892
1138.0    0.088473
Name: Residual_mov, dtype: float64>",1.17813787254395,0.00122892136838338,0,0,0,0,0,0,0,34,0,10.1368136838124,0.318054548775099,18312,470.538461538462,"21 Autumn","W","A",917,"fma",18.4,18.4,1333
"0923mill1",219.76227656,0.0120821615523932,0.137844607865738,0.938505119879847,385.578936571994,18.220209084,33,14018.245899628,260,13494,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.126243
28.0     0.353349
57.0     0.731095
96.0     0.753542
123.0    0.635912
138.0    0.641318
157.0    0.694002
190.0    0.564608
211.0    0.571619
248.0    0.712951
273.0    0.781035
281.0    0.529932
298.0    0.680965
318.0    0.483689
357.0    0.495311
403.0    0.707693
455.0    0.722125
476.0    0.612617
535.0    0.636860
593.0    0.430040
609.0    0.713908
667.0    0.635499
674.0    0.408406
713.0    0.627855
760.0    0.466557
777.0    0.502417
792.0    0.494120
817.0    0.826417
854.0    0.475446
869.0    0.393237
877.0    0.586591
894.0    0.405328
897.0    0.457830
Name: Residual_mov, dtype: float64>",1.00801116053954,-0.0010795032632096,0,0,0,0,14,0,0,94,10,2.67763150397218,0.569954050171428,13234,51.9,"21 Autumn","W","A",917,"ffa",19.9,20,1355
"0923mill2",626.6299716,0.00506595914293991,0.0553202724330209,0.577643836323217,2157.862117513,71.7322608070008,105,14333.675837589,555,36205,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      -0.086444
26.0      0.548273
48.0      0.463446
72.0      0.443053
85.0      0.359831
            ...   
5336.0    0.466147
5342.0    0.010111
5403.0    0.091473
5432.0    0.105590
5462.0    0.095323
Name: Residual_mov, Length: 105, dtype: float64>",0.935148671809327,-0.00138949757717908,1,0,0,0,39,0,0,62,0,14.9851535938403,0.290393888707871,35650,65.2342342342342,"21 Autumn","W","A",917,"ffs",19.9,20,1402
"0923mill3",1420.4319548,0.00206125011103716,0.0745856169882953,1.14125678969652,3836.129254881,407.703492417,119,11934.747145263,28,46083,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      -0.082447
13.0      0.543037
27.0      0.242165
29.0      0.430813
40.0      0.336350
            ...   
1249.0    0.139074
1257.0    0.225279
1269.0    0.149453
1275.0    0.106778
1285.0    0.361804
Name: Residual_mov, Length: 119, dtype: float64>",1.30340710908025,0.00227660175473345,5,1,1,0,8,1,2,40,5,26.6397864922291,0.370277396934078,46055,1645.82142857143,"21 Autumn","W","A",917,"ffa",19.9,20,1411
"0923mill4",46.75868316,0.00624940476037766,0.0701159852983397,0.551527236989362,132.380097053,43.8856525329998,9,7443.408576054,2734,29,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.078540
21.0     0.487293
40.0     0.472471
55.0     0.472392
82.0     0.469298
123.0    0.486994
149.0    0.422022
159.0    0.328053
242.0    0.360747
Name: Residual_mov, dtype: float64>",0.713213567635114,-0.00435120305207272,0,0,2,0,4,0,0,19,0,0.919306229534725,0.353215356393639,2705,94.2758620689655,"21 Autumn","W","A",917,"fms",19.9,20,1424
"0924mill1",169.68135892,0.00186368959734052,0.236627244685259,1.21181883329729,202.282673849999,161.122095253,4,13831.083886395,5703,6,"F","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0      0.174081
13.0     0.692996
103.0    0.513409
110.0    0.501034
Name: Residual_mov, dtype: float64>",1.24243088245715,0.000606067291285694,0,0,0,0,1,0,0,9,0,1.40474079062499,0.838832885142826,5697,950.5,"21 Autumn","W","A",923,"fta",18.9,19.4,1322
"0924mill2",93.62339508,-0.00130345727730324,0.114556114038739,1.17315556889177,177.653487620999,22.6804530789996,11,14235.288475697,78,2962,"R","<bound method NDFrame._add_numeric_operations.<locals>.sum of flight
2.0     -0.401696
26.0     0.649908
38.0     0.565046
66.0     0.558263
100.0    0.614151
127.0    0.535075
155.0    0.507725
179.0    0.589696
205.0    0.591556
231.0    0.548924
263.0    0.541202
Name: Residual_mov, dtype: float64>",1.16519278628256,0.0015444534296709,2,0,0,0,2,1,2,19,24,1.23370477514583,0.527000039986457,2884,37.974358974359,"21 Autumn","W","A",923,"fta",18.9,19.4,1410
