"Fly","Index","Events","dom_dir","Origin","Source","Morph","Ecl_date","SexWeightSize","Temp_start","Temp_end","Exp_start"
"1002mill1",58,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",59,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",60,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",61,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",62,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",63,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",64,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",65,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",66,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",67,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",68,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",69,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",70,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",71,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",72,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",73,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",74,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",75,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",76,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",77,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",78,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",79,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",80,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",81,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",82,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",83,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",84,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",85,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",86,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",87,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",88,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",89,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",90,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",91,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",92,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",93,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",94,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",95,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",96,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",97,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",98,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",99,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",100,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",101,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",102,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",103,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",104,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",105,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",106,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",107,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",108,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",109,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",110,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",111,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",112,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",113,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",114,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",115,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",116,8,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",117,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",118,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",119,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",120,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",121,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",122,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",123,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",124,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",125,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",126,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",127,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",128,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",129,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",130,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",131,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",132,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",133,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",134,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",135,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",136,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",137,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",138,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",139,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",140,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",141,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",142,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",143,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",144,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",145,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",146,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",147,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",148,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",149,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",150,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",151,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",152,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",153,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",154,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",155,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",156,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",157,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",158,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",159,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",160,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",161,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",162,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",163,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",164,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",165,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",166,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",167,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",168,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",169,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",170,8,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",171,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",172,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",173,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",174,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",175,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",176,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",177,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",178,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",179,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",180,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",181,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",182,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",183,7,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",184,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",185,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",186,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",187,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",188,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",189,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",190,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",191,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",192,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",193,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",194,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",195,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",196,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",197,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",198,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",199,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",200,9,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",201,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",202,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",203,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",204,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",205,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",206,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",207,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",208,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",209,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",210,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",211,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",212,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",213,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",214,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",215,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",216,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",217,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",218,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",219,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",220,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",221,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",222,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",223,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",224,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",225,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",226,9,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",227,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",228,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",229,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",230,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",231,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",232,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",233,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",234,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",235,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",236,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",237,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",238,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill1",239,NA,"R","21 Autumn","W","A",1001,"fma",18.1,18.6,1325
"1002mill2",0,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",1,22,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",2,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",3,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",4,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",5,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",6,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",7,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",8,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",9,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",10,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",11,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",12,14,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",13,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",14,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",15,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",16,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",17,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",18,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",19,7,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",20,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",21,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",22,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",23,5,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",24,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",25,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",26,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",27,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",28,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",29,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",30,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",31,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",32,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",33,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",34,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",35,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",36,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",37,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",38,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",39,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",40,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",41,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",42,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",43,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",44,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",45,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",46,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",47,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",48,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",49,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",50,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",51,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",52,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",53,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",54,13,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",55,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",56,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",57,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",58,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",59,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",60,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",61,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",62,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",63,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",64,15,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",65,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",66,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",67,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",68,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",69,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",70,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",71,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",72,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",73,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",74,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",75,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",76,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",77,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",78,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",79,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",80,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",81,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",82,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",83,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",84,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",85,9,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",86,12,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",87,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",88,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",89,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",90,9,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",91,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",92,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",93,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",94,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",95,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",96,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",97,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",98,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",99,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",100,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",101,15,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",102,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",103,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",104,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",105,15,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",106,11,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",107,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",108,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",109,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",110,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",111,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",112,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",113,9,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",114,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",115,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",116,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",117,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",118,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",119,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",120,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",121,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",122,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",123,14,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",124,9,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",125,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",126,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",127,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",128,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",129,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",130,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",131,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",132,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",133,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
"1002mill2",134,NA,"R","21 Autumn","W","A",1001,"fta",18.1,18.6,1330
